Date,Distance (Km),Duration (HH:mm),Over speeding,Over RPM,Idle time,Acceleration,Deceleration,Total,Ranking,Target Variable,Quarter_bin,Month,Year
31/10/2023,8541.8,185.48333333333332,76,100,60,100,100,85,115,Good,Q3_2023,10,2023
31/10/2023,2440.8,115.61666666666666,92,100,98,100,100,97,4,Good,Q3_2023,10,2023
31/10/2023,2044.4,109.76666666666667,99,100,58,96,97,91,28,Good,Q3_2023,10,2023
31/10/2023,528,36.36666666666667,98,100,16,86,92,81,152,Good,Q3_2023,10,2023
31/10/2023,2483.2,122.28333333333333,85,100,62,96,98,87,91,Good,Q3_2023,10,2023
31/10/2023,661.4,03:36:00,85,100,53,99,99,87,91,Good,Q3_2023,10,2023
31/10/2023,7205.1,157.33333333333334,68,100,48,99,98,80,159,Good,Q3_2023,10,2023
31/10/2023,6534.3,163.06666666666666,85,100,39,100,100,84,124,Good,Q3_2023,10,2023
31/10/2023,8142.8,194.61666666666667,87,100,34,95,95,83,137,Good,Q3_2023,10,2023
31/10/2023,5158,131.78333333333333,88,100,32,97,100,84,124,Good,Q3_2023,10,2023
31/10/2023,6546.7,18:00:00,87,100,66,100,100,90,44,Good,Q3_2023,10,2023
31/10/2023,2161,57.233333333333334,92,100,53,100,100,89,52,Good,Q3_2023,10,2023
31/10/2023,6926.2,01:12:00,94,100,30,100,100,86,102,Good,Q3_2023,10,2023
31/10/2023,11295,245.93333333333334,89,100,53,100,99,88,74,Good,Q3_2023,10,2023
31/10/2023,7051.1,161.11666666666667,88,99,72,100,100,91,28,Good,Q3_2023,10,2023
31/10/2023,0.1,1.1666666666666667,100,100,88,100,95,97,4,Good,Q3_2023,10,2023
31/10/2023,6202.5,136.73333333333332,68,95,46,95,95,78,169,Risky,Q3_2023,10,2023
31/10/2023,6361.8,144.61666666666667,95,100,72,100,100,93,12,Good,Q3_2023,10,2023
31/10/2023,6682.6,09:36:00,89,94,58,100,99,88,74,Good,Q3_2023,10,2023
31/10/2023,5396.1,138.11666666666667,76,100,24,100,100,79,164,Risky,Q3_2023,10,2023
31/10/2023,326.1,76.48333333333333,100,100,62,99,100,93,12,Good,Q3_2023,10,2023
31/10/2023,7315.5,196.03333333333333,100,99,61,94,94,91,28,Good,Q3_2023,10,2023
31/10/2023,7146,170.26666666666668,64,100,58,100,99,80,159,Good,Q3_2023,10,2023
31/10/2023,4181.9,20:24:00,97,100,51,99,100,90,44,Good,Q3_2023,10,2023
31/10/2023,35.4,21:36:00,100,100,47,100,100,91,28,Good,Q3_2023,10,2023
31/10/2023,7439.5,169.18333333333334,93,100,39,100,100,87,91,Good,Q3_2023,10,2023
31/10/2023,7921,175.03333333333333,95,97,55,100,95,89,52,Good,Q3_2023,10,2023
31/10/2023,2027.6,93.58333333333333,94,100,88,96,98,95,6,Good,Q3_2023,10,2023
31/10/2023,432.8,04:48:00,100,100,49,97,99,90,44,Good,Q3_2023,10,2023
31/10/2023,7682.5,16:48:00,71,100,51,100,99,82,144,Good,Q3_2023,10,2023
31/10/2023,8416.1,211.46666666666667,90,100,52,99,99,88,74,Good,Q3_2023,10,2023
30/11/2023,7970.1,212.48333333333332,90,99,31,100,100,85,83,Good,Q4_2023,11,2023
30/11/2023,7993.2,196.11666666666667,70,100,32,100,100,78,156,Risky,Q4_2023,11,2023
30/11/2023,8412.5,192.91666666666666,89,99,38,100,100,85,83,Good,Q4_2023,11,2023
30/11/2023,5039.2,117.11666666666666,72,100,45,100,98,80,147,Good,Q4_2023,11,2023
30/11/2023,8319.4,10:48:00,98,97,26,99,99,86,67,Good,Q4_2023,11,2023
30/11/2023,6102.9,147.58333333333334,96,100,49,100,100,90,28,Good,Q4_2023,11,2023
30/11/2023,8711.6,20:24:00,96,100,34,99,99,87,55,Good,Q4_2023,11,2023
30/11/2023,7505.4,184.01666666666668,89,100,36,100,99,85,83,Good,Q4_2023,11,2023
30/11/2023,7030.8,09:36:00,89,100,47,99,99,87,55,Good,Q4_2023,11,2023
30/11/2023,7819.1,10:48:00,94,100,39,100,100,87,55,Good,Q4_2023,11,2023
30/11/2023,7864.8,03:36:00,80,100,21,99,100,80,147,Good,Q4_2023,11,2023
30/11/2023,3414.3,09:36:00,89,100,48,100,99,87,55,Good,Q4_2023,11,2023
30/11/2023,8544.4,212.28333333333333,90,100,14,98,100,82,124,Good,Q4_2023,11,2023
30/11/2023,119902.5,19:12:00,98,100,64,100,100,93,10,Good,Q4_2023,11,2023
30/11/2023,9742,229.81666666666666,82,100,50,100,100,85,83,Good,Q4_2023,11,2023
30/11/2023,5565.8,128.98333333333332,65,99,47,99,96,78,156,Risky,Q4_2023,11,2023
30/11/2023,5110.3,127.63333333333334,100,100,30,99,99,88,45,Good,Q4_2023,11,2023
30/11/2023,9273,223.26666666666668,89,100,43,100,100,86,67,Good,Q4_2023,11,2023
30/11/2023,7716.9,09:36:00,86,100,24,99,100,82,124,Good,Q4_2023,11,2023
30/11/2023,5919.3,155.01666666666668,70,100,31,100,99,78,156,Risky,Q4_2023,11,2023
30/11/2023,7636.1,170.53333333333333,64,94,28,100,99,74,171,Risky,Q4_2023,11,2023
30/11/2023,6630.6,163.08333333333334,95,100,26,100,100,86,67,Good,Q4_2023,11,2023
30/11/2023,7784.9,188.58333333333334,74,99,46,100,100,82,124,Good,Q4_2023,11,2023
30/11/2023,6178.5,159.58333333333334,88,99,25,97,99,82,124,Good,Q4_2023,11,2023
30/11/2023,7346.5,03:36:00,94,100,27,99,100,85,83,Good,Q4_2023,11,2023
30/11/2023,4675.5,106.38333333333334,85,100,49,100,100,86,67,Good,Q4_2023,11,2023
30/11/2023,6963.6,09:36:00,97,100,63,98,99,92,16,Good,Q4_2023,11,2023
30/11/2023,7145,163.81666666666666,88,94,41,100,99,85,83,Good,Q4_2023,11,2023
30/11/2023,7498.7,199.16666666666666,73,100,26,100,100,78,156,Risky,Q4_2023,11,2023
30/11/2023,9526.6,14:24:00,80,99,22,100,100,80,147,Good,Q4_2023,11,2023
30/11/2023,914.6,18.416666666666668,80,100,89,100,99,91,22,Good,Q4_2023,11,2023
30/11/2023,213.4,19:12:00,100,100,40,100,100,90,28,Good,Q4_2023,11,2023
30/11/2023,3307,71.28333333333333,74,100,95,99,87,88,45,Good,Q4_2023,11,2023
30/11/2023,1572.7,35.483333333333334,78,100,87,100,96,89,35,Good,Q4_2023,11,2023
30/11/2023,415.5,8.916666666666666,100,100,14,100,100,85,83,Good,Q4_2023,11,2023
30/11/2023,221.8,4.866666666666667,100,100,38,100,100,89,35,Good,Q4_2023,11,2023
30/11/2023,7243,182.86666666666667,96,100,33,100,100,87,55,Good,Q4_2023,11,2023
30/11/2023,7233.2,208.98333333333332,92,94,28,100,100,84,105,Good,Q4_2023,11,2023
30/11/2023,7491.7,181.96666666666667,88,100,58,100,100,89,35,Good,Q4_2023,11,2023
30/11/2023,7743.1,00:00:00,92,100,36,100,100,86,67,Good,Q4_2023,11,2023
30/11/2023,6955.9,189.16666666666666,95,99,30,94,95,84,105,Good,Q4_2023,11,2023
30/11/2023,6953.9,12:00:00,94,100,28,100,100,86,67,Good,Q4_2023,11,2023
30/11/2023,5042.1,120.23333333333333,68,100,30,100,100,77,164,Risky,Q4_2023,11,2023
30/11/2023,7440.7,176.88333333333333,75,100,44,100,99,82,124,Good,Q4_2023,11,2023
30/11/2023,10401.4,241.46666666666667,89,98,37,100,99,85,83,Good,Q4_2023,11,2023
30/11/2023,5337.3,129.11666666666667,95,100,55,100,100,91,22,Good,Q4_2023,11,2023
30/11/2023,7377.2,215.96666666666667,90,100,25,91,92,81,139,Good,Q4_2023,11,2023
30/11/2023,4214.8,04:48:00,89,100,25,97,100,83,116,Good,Q4_2023,11,2023
30/11/2023,5992,145.83333333333334,86,100,21,100,100,82,124,Good,Q4_2023,11,2023
30/11/2023,6793.9,13:12:00,98,100,59,100,100,92,16,Good,Q4_2023,11,2023
30/11/2023,8482,04:48:00,96,99,41,100,100,88,45,Good,Q4_2023,11,2023
30/11/2023,7217.6,165.88333333333333,90,100,45,99,99,87,55,Good,Q4_2023,11,2023
30/11/2023,8822.9,219.48333333333332,93,99,25,98,97,84,105,Good,Q4_2023,11,2023
30/11/2023,6558.8,167.86666666666667,83,100,38,100,100,83,116,Good,Q4_2023,11,2023
30/11/2023,5960.2,144.81666666666666,69,96,18,100,100,75,169,Risky,Q4_2023,11,2023
30/11/2023,7913.9,204.88333333333333,73,91,24,100,100,76,165,Risky,Q4_2023,11,2023
30/11/2023,7203.2,223.63333333333333,88,99,44,100,100,86,67,Good,Q4_2023,11,2023
30/11/2023,5300.6,142.41666666666666,67,100,30,99,99,76,165,Risky,Q4_2023,11,2023
30/11/2023,4512.3,21:36:00,89,100,43,99,100,86,67,Good,Q4_2023,11,2023
30/11/2023,6927.5,159.66666666666666,97,100,41,100,100,89,35,Good,Q4_2023,11,2023
30/11/2023,4848.4,04:48:00,90,98,66,100,97,90,28,Good,Q4_2023,11,2023
30/11/2023,5872.1,137.48333333333332,91,100,44,100,100,87,55,Good,Q4_2023,11,2023
30/11/2023,7168.5,192.38333333333333,91,100,31,100,99,85,83,Good,Q4_2023,11,2023
30/11/2023,6926,152.76666666666668,46,100,43,99,98,71,173,Risky,Q4_2023,11,2023
30/11/2023,2794.4,84.06666666666666,88,100,35,100,100,85,83,Good,Q4_2023,11,2023
30/11/2023,6567.7,170.28333333333333,90,100,26,98,99,83,116,Good,Q4_2023,11,2023
30/11/2023,7628,187.88333333333333,97,100,52,99,100,90,28,Good,Q4_2023,11,2023
30/11/2023,8731.7,202.36666666666667,95,100,45,100,99,89,35,Good,Q4_2023,11,2023
30/11/2023,7170.3,12:00:00,69,99,22,98,98,76,165,Risky,Q4_2023,11,2023
30/11/2023,6910,170.11666666666667,83,100,49,100,100,86,67,Good,Q4_2023,11,2023
30/11/2023,6432.7,150.26666666666668,93,100,47,98,98,88,45,Good,Q4_2023,11,2023
30/11/2023,2229.3,370.76666666666665,99,100,41,100,100,89,35,Good,Q4_2023,11,2023
30/11/2023,242.8,238.16666666666666,99,100,58,99,100,92,16,Good,Q4_2023,11,2023
30/11/2023,265.8,10.583333333333334,100,100,16,100,100,86,67,Good,Q4_2023,11,2023
30/11/2023,28.8,8.133333333333333,100,100,76,100,100,96,7,Good,Q4_2023,11,2023
30/11/2023,0,0.21666666666666667,100,100,20,100,100,86,67,Good,Q4_2023,11,2023
30/11/2023,85,01:12:00,100,100,75,100,100,96,7,Good,Q4_2023,11,2023
30/11/2023,351.3,39.666666666666664,97,100,29,100,100,87,55,Good,Q4_2023,11,2023
30/11/2023,131.4,17.933333333333334,90,100,28,92,99,83,116,Good,Q4_2023,11,2023
30/11/2023,178.8,215.38333333333333,100,100,36,99,100,89,35,Good,Q4_2023,11,2023
30/11/2023,661.1,214.06666666666666,100,100,43,99,100,90,28,Good,Q4_2023,11,2023
30/11/2023,72.1,13.333333333333334,94,100,71,100,100,93,10,Good,Q4_2023,11,2023
30/11/2023,60.3,52.666666666666664,100,98,35,98,100,88,45,Good,Q4_2023,11,2023
30/11/2023,62.5,186.73333333333332,100,100,60,100,100,93,10,Good,Q4_2023,11,2023
30/11/2023,15.8,48.53333333333333,100,100,62,99,100,93,10,Good,Q4_2023,11,2023
30/11/2023,1208.9,06:00:00,69,100,19,100,100,76,165,Risky,Q4_2023,11,2023
30/11/2023,73.8,02:24:00,100,100,29,99,99,87,55,Good,Q4_2023,11,2023
30/11/2023,608.7,28.366666666666667,100,100,17,100,100,86,67,Good,Q4_2023,11,2023
30/11/2023,0.3,19:12:00,100,100,100,100,100,100,1,Good,Q4_2023,11,2023
30/11/2023,8539.8,00:00:00,99,100,43,99,99,89,35,Good,Q4_2023,11,2023
30/11/2023,462.1,09:36:00,97,100,6,100,100,83,116,Good,Q4_2023,11,2023
30/11/2023,7638.3,183.66666666666666,73,99,43,90,92,78,156,Risky,Q4_2023,11,2023
30/11/2023,6624.7,148.26666666666668,91,100,53,100,100,89,35,Good,Q4_2023,11,2023
30/11/2023,4608.6,175.96666666666667,84,99,27,98,99,82,124,Good,Q4_2023,11,2023
30/11/2023,5739.5,132.48333333333332,96,100,27,99,100,86,67,Good,Q4_2023,11,2023
30/11/2023,8243.3,20:24:00,100,100,46,100,99,90,28,Good,Q4_2023,11,2023
30/11/2023,8081.8,209.86666666666667,97,100,22,93,94,83,116,Good,Q4_2023,11,2023
30/11/2023,8118.9,199.91666666666666,87,100,27,99,99,83,116,Good,Q4_2023,11,2023
30/11/2023,7803.7,204.83333333333334,79,97,33,100,100,81,139,Good,Q4_2023,11,2023
30/11/2023,7708.1,08:24:00,75,95,29,100,98,78,156,Risky,Q4_2023,11,2023
30/11/2023,9139.9,219.73333333333332,94,100,36,100,100,87,55,Good,Q4_2023,11,2023
30/11/2023,3897.9,114.68333333333334,72,100,35,100,100,79,152,Risky,Q4_2023,11,2023
30/11/2023,6275.2,06:00:00,82,100,31,99,100,82,124,Good,Q4_2023,11,2023
30/11/2023,7313.4,176.36666666666667,89,100,33,100,100,85,83,Good,Q4_2023,11,2023
30/11/2023,8059.3,14:24:00,89,90,32,100,100,83,116,Good,Q4_2023,11,2023
30/11/2023,5097.4,134.83333333333334,95,100,68,100,100,93,10,Good,Q4_2023,11,2023
30/11/2023,6277,141.58333333333334,88,100,35,100,100,85,83,Good,Q4_2023,11,2023
30/11/2023,10160.4,235.53333333333333,96,100,72,100,99,93,10,Good,Q4_2023,11,2023
30/11/2023,5187.1,141.86666666666667,97,100,29,98,97,86,67,Good,Q4_2023,11,2023
30/11/2023,7786.3,181.33333333333334,79,100,48,99,99,84,105,Good,Q4_2023,11,2023
30/11/2023,5996.3,19:12:00,77,97,37,100,100,81,139,Good,Q4_2023,11,2023
30/11/2023,7930.5,03:36:00,89,93,37,100,99,84,105,Good,Q4_2023,11,2023
30/11/2023,6765.3,16:48:00,98,100,32,100,99,88,45,Good,Q4_2023,11,2023
30/11/2023,9926.2,18:00:00,73,94,37,100,100,79,152,Risky,Q4_2023,11,2023
30/11/2023,5237.8,132.66666666666666,77,100,34,100,100,81,139,Good,Q4_2023,11,2023
30/11/2023,382.1,7.716666666666667,100,100,78,100,100,96,7,Good,Q4_2023,11,2023
30/11/2023,8390.5,203.48333333333332,84,100,39,100,100,84,105,Good,Q4_2023,11,2023
30/11/2023,9103.4,211.78333333333333,71,100,47,100,100,81,139,Good,Q4_2023,11,2023
30/11/2023,4836.7,122.53333333333333,89,100,32,100,100,85,83,Good,Q4_2023,11,2023
30/11/2023,8474,198.81666666666666,83,100,39,100,100,84,105,Good,Q4_2023,11,2023
30/11/2023,6197.5,156.11666666666667,71,100,31,100,100,78,156,Risky,Q4_2023,11,2023
30/11/2023,4694.5,14:24:00,98,100,16,100,100,85,83,Good,Q4_2023,11,2023
30/11/2023,5510.2,136.61666666666667,97,100,35,99,100,88,45,Good,Q4_2023,11,2023
30/11/2023,7267.8,193.93333333333334,96,100,26,98,98,85,83,Good,Q4_2023,11,2023
30/11/2023,6119.4,163.01666666666668,65,89,25,99,99,73,172,Risky,Q4_2023,11,2023
30/11/2023,7593.2,07:12:00,99,100,55,99,99,92,16,Good,Q4_2023,11,2023
30/11/2023,7399.5,210.81666666666666,95,96,32,99,100,86,67,Good,Q4_2023,11,2023
30/11/2023,5577,10:48:00,95,99,32,94,94,84,105,Good,Q4_2023,11,2023
30/11/2023,7019.8,194.16666666666666,96,100,29,99,100,86,67,Good,Q4_2023,11,2023
30/11/2023,7141.7,04:48:00,78,95,41,100,99,81,139,Good,Q4_2023,11,2023
30/11/2023,0.1,00:48:00,100,100,100,100,100,100,1,Good,Q4_2023,11,2023
30/11/2023,5691.5,145.03333333333333,92,100,44,100,100,88,45,Good,Q4_2023,11,2023
30/11/2023,4644.5,117.36666666666666,100,95,54,100,100,91,22,Good,Q4_2023,11,2023
30/11/2023,6597.8,20:24:00,71,94,18,100,100,75,169,Risky,Q4_2023,11,2023
30/11/2023,4969.3,114.28333333333333,81,100,35,100,100,82,124,Good,Q4_2023,11,2023
30/11/2023,4237.7,14:24:00,86,100,42,98,98,85,83,Good,Q4_2023,11,2023
30/11/2023,8186.3,209.18333333333334,92,99,28,100,100,85,83,Good,Q4_2023,11,2023
30/11/2023,6486.1,160.98333333333332,85,96,17,99,99,80,147,Good,Q4_2023,11,2023
30/11/2023,5715.9,18:00:00,86,94,28,100,100,82,124,Good,Q4_2023,11,2023
30/11/2023,8775.4,218.16666666666666,90,100,33,100,100,85,83,Good,Q4_2023,11,2023
30/11/2023,0,00:00:00,100,100,100,100,100,100,1,Good,Q4_2023,11,2023
30/11/2023,7841.6,187.13333333333333,92,100,28,97,99,84,105,Good,Q4_2023,11,2023
30/11/2023,1189.7,10:48:00,98,100,100,100,100,99,5,Good,Q4_2023,11,2023
30/11/2023,2653.8,169.86666666666667,99,100,44,90,96,88,45,Good,Q4_2023,11,2023
30/11/2023,356.7,46.38333333333333,94,100,15,89,97,81,139,Good,Q4_2023,11,2023
30/11/2023,2693.7,139.58333333333334,83,100,57,91,96,85,83,Good,Q4_2023,11,2023
30/11/2023,718,57.21666666666667,80,100,38,96,96,82,124,Good,Q4_2023,11,2023
30/11/2023,7234.2,189.11666666666667,65,100,39,100,100,78,156,Risky,Q4_2023,11,2023
30/11/2023,0,11.116666666666667,100,100,22,100,100,87,55,Good,Q4_2023,11,2023
30/11/2023,5340.1,142.88333333333333,100,100,47,100,100,91,22,Good,Q4_2023,11,2023
30/11/2023,7773.4,186.13333333333333,83,100,33,90,90,79,152,Risky,Q4_2023,11,2023
30/11/2023,7208.2,202.31666666666666,83,97,24,99,100,81,139,Good,Q4_2023,11,2023
30/11/2023,7430.9,187.63333333333333,94,100,35,99,99,87,55,Good,Q4_2023,11,2023
30/11/2023,7287.1,183.01666666666668,88,98,39,99,99,85,83,Good,Q4_2023,11,2023
30/11/2023,7621.5,215.48333333333332,88,100,32,100,100,84,105,Good,Q4_2023,11,2023
30/11/2023,9702.3,224.61666666666667,84,100,29,100,98,82,124,Good,Q4_2023,11,2023
30/11/2023,8868.9,01:12:00,96,98,65,98,100,92,16,Good,Q4_2023,11,2023
30/11/2023,0.1,00:00:00,100,100,100,100,100,100,1,Good,Q4_2023,11,2023
30/11/2023,6986.3,154.48333333333332,74,100,39,99,98,80,147,Good,Q4_2023,11,2023
30/11/2023,5845.6,166.63333333333333,98,100,42,100,99,89,35,Good,Q4_2023,11,2023
30/11/2023,6793.1,07:12:00,86,100,42,98,99,85,83,Good,Q4_2023,11,2023
30/11/2023,7085.2,191.28333333333333,82,100,30,100,100,82,124,Good,Q4_2023,11,2023
30/11/2023,1678.1,148.81666666666666,97,100,56,99,100,91,22,Good,Q4_2023,11,2023
30/11/2023,6233.2,161.73333333333332,99,100,54,100,100,92,16,Good,Q4_2023,11,2023
30/11/2023,5932.9,147.78333333333333,76,98,50,99,99,82,124,Good,Q4_2023,11,2023
30/11/2023,6840.9,211.51666666666668,90,100,33,90,91,82,124,Good,Q4_2023,11,2023
30/11/2023,51.3,86.21666666666667,100,100,32,100,100,88,45,Good,Q4_2023,11,2023
30/11/2023,4378.6,112.66666666666667,81,100,45,100,99,84,105,Good,Q4_2023,11,2023
30/11/2023,6605.1,168.98333333333332,89,100,32,100,100,85,83,Good,Q4_2023,11,2023
30/11/2023,2261.6,00:00:00,100,100,92,98,99,98,6,Good,Q4_2023,11,2023
30/11/2023,503.7,84.23333333333333,99,100,58,95,97,91,22,Good,Q4_2023,11,2023
30/11/2023,9720.7,19:12:00,69,99,40,98,99,79,152,Risky,Q4_2023,11,2023
30/11/2023,6893,169.46666666666667,99,99,48,99,99,90,28,Good,Q4_2023,11,2023
31/12/2023,7531.2,181.33333333333334,82,98,21,100,100,80,140,Good,Q4_2023,12,2023
31/12/2023,8743.5,219.36666666666667,62,100,25,100,99,74,173,Risky,Q4_2023,12,2023
31/12/2023,11916.2,284.1333333333333,96,100,32,100,99,87,55,Good,Q4_2023,12,2023
31/12/2023,11192,296.23333333333335,83,99,40,99,100,83,101,Good,Q4_2023,12,2023
31/12/2023,11130.1,21:36:00,98,100,33,100,100,88,39,Good,Q4_2023,12,2023
31/12/2023,13139,305.43333333333334,85,100,34,100,98,83,101,Good,Q4_2023,12,2023
31/12/2023,11061.7,10:48:00,95,100,40,100,100,88,39,Good,Q4_2023,12,2023
31/12/2023,11079.5,270.1166666666667,90,100,30,100,100,85,83,Good,Q4_2023,12,2023
31/12/2023,9420.4,232.78333333333333,84,100,30,100,100,82,121,Good,Q4_2023,12,2023
31/12/2023,7944.4,179.21666666666667,76,100,44,100,100,82,121,Good,Q4_2023,12,2023
31/12/2023,10341.5,241.96666666666667,56,99,36,99,99,74,173,Risky,Q4_2023,12,2023
31/12/2023,11096,260.98333333333335,63,100,34,100,99,76,166,Risky,Q4_2023,12,2023
31/12/2023,9972.2,267.68333333333334,94,99,37,100,100,87,55,Good,Q4_2023,12,2023
31/12/2023,109578.2,3696.383333333333,94,100,44,98,99,88,39,Good,Q4_2023,12,2023
31/12/2023,10098.4,277.3833333333333,95,100,39,99,100,87,55,Good,Q4_2023,12,2023
31/12/2023,9899.2,238.63333333333333,68,98,27,100,100,76,166,Risky,Q4_2023,12,2023
31/12/2023,11199.2,274.3833333333333,88,100,28,100,99,83,101,Good,Q4_2023,12,2023
31/12/2023,10607.2,238.08333333333334,74,100,25,100,100,79,149,Risky,Q4_2023,12,2023
31/12/2023,7994.4,220.13333333333333,95,100,41,100,99,88,39,Good,Q4_2023,12,2023
31/12/2023,8708.8,04:48:00,67,100,31,100,100,77,160,Risky,Q4_2023,12,2023
31/12/2023,10975.9,256.26666666666665,77,98,23,100,98,78,155,Risky,Q4_2023,12,2023
31/12/2023,17205.4,444.3833333333333,9,100,39,100,100,59,182,Risky,Q4_2023,12,2023
31/12/2023,9974,260.51666666666665,76,100,30,98,99,79,149,Risky,Q4_2023,12,2023
31/12/2023,9394.6,238.46666666666667,68,100,30,100,100,77,160,Risky,Q4_2023,12,2023
31/12/2023,8367.1,01:12:00,77,100,35,100,98,81,133,Good,Q4_2023,12,2023
31/12/2023,11071.4,276.6666666666667,97,100,30,99,99,87,55,Good,Q4_2023,12,2023
31/12/2023,10838.5,263.18333333333334,92,100,49,99,100,88,39,Good,Q4_2023,12,2023
31/12/2023,12190.1,286.6333333333333,94,100,67,99,100,92,15,Good,Q4_2023,12,2023
31/12/2023,9278.7,224.51666666666668,82,97,38,98,99,82,121,Good,Q4_2023,12,2023
31/12/2023,11899.8,293.9166666666667,62,100,28,100,100,75,172,Risky,Q4_2023,12,2023
31/12/2023,8786.5,207.28333333333333,75,100,21,100,100,78,155,Risky,Q4_2023,12,2023
31/12/2023,113,20:24:00,100,100,18,100,100,86,72,Good,Q4_2023,12,2023
31/12/2023,2197.5,46.416666666666664,78,100,92,100,99,91,19,Good,Q4_2023,12,2023
31/12/2023,0.1,0.016666666666666666,100,100,100,100,100,100,1,Good,Q4_2023,12,2023
31/12/2023,783.2,00:00:00,51,100,74,100,96,78,155,Risky,Q4_2023,12,2023
31/12/2023,1222.8,31.366666666666667,74,100,93,100,92,88,39,Good,Q4_2023,12,2023
31/12/2023,1882,43.766666666666666,87,100,83,100,94,92,15,Good,Q4_2023,12,2023
31/12/2023,221.9,5.083333333333333,100,100,24,100,100,87,55,Good,Q4_2023,12,2023
31/12/2023,21.6,03:36:00,100,100,100,100,100,100,1,Good,Q4_2023,12,2023
31/12/2023,188.1,4.483333333333333,100,100,0,100,100,83,101,Good,Q4_2023,12,2023
31/12/2023,269.1,15:36:00,91,100,0,100,100,80,140,Good,Q4_2023,12,2023
31/12/2023,10898.1,07:12:00,72,100,30,97,97,78,155,Risky,Q4_2023,12,2023
31/12/2023,10929.9,15:36:00,82,97,37,99,97,82,121,Good,Q4_2023,12,2023
31/12/2023,10272.7,242.01666666666668,89,100,43,99,100,86,72,Good,Q4_2023,12,2023
31/12/2023,10288.6,254.53333333333333,97,100,37,100,100,88,39,Good,Q4_2023,12,2023
31/12/2023,12682.2,317.06666666666666,94,100,40,100,100,88,39,Good,Q4_2023,12,2023
31/12/2023,11091.5,310.3666666666667,98,100,29,98,99,87,55,Good,Q4_2023,12,2023
31/12/2023,9936.8,289.46666666666664,79,100,28,100,100,80,140,Good,Q4_2023,12,2023
31/12/2023,10325.2,01:12:00,78,100,39,99,99,82,121,Good,Q4_2023,12,2023
31/12/2023,8901,209.73333333333332,83,98,29,99,99,81,133,Good,Q4_2023,12,2023
31/12/2023,4872.5,06:00:00,89,100,53,100,100,88,39,Good,Q4_2023,12,2023
31/12/2023,10914.1,288.6166666666667,89,100,40,100,100,86,72,Good,Q4_2023,12,2023
31/12/2023,10821.7,16:48:00,93,100,30,100,100,86,72,Good,Q4_2023,12,2023
31/12/2023,9210.5,224.03333333333333,97,99,21,100,100,85,83,Good,Q4_2023,12,2023
31/12/2023,9028,225.16666666666666,95,100,63,100,100,92,15,Good,Q4_2023,12,2023
31/12/2023,0.1,01:12:00,100,100,100,100,100,100,1,Good,Q4_2023,12,2023
31/12/2023,11210.6,12:00:00,94,100,33,100,100,87,55,Good,Q4_2023,12,2023
31/12/2023,11086.1,259.06666666666666,90,100,40,100,100,86,72,Good,Q4_2023,12,2023
31/12/2023,10990.7,08:24:00,86,100,38,100,100,85,83,Good,Q4_2023,12,2023
31/12/2023,926.1,06:00:00,43,100,8,100,100,65,181,Risky,Q4_2023,12,2023
31/12/2023,9563.4,258.1333333333333,64,100,39,100,100,77,160,Risky,Q4_2023,12,2023
31/12/2023,9715.3,242.93333333333334,59,100,44,99,99,76,166,Risky,Q4_2023,12,2023
31/12/2023,8996.3,215.98333333333332,74,100,33,100,99,80,140,Good,Q4_2023,12,2023
31/12/2023,1235.8,64.93333333333334,100,100,45,100,100,91,19,Good,Q4_2023,12,2023
31/12/2023,10013.4,271.0833333333333,83,100,42,99,100,84,96,Good,Q4_2023,12,2023
31/12/2023,9756.9,236.48333333333332,91,100,38,99,99,86,72,Good,Q4_2023,12,2023
31/12/2023,11623,20:24:00,93,91,38,100,98,85,83,Good,Q4_2023,12,2023
31/12/2023,8629,205.38333333333333,98,100,32,100,100,88,39,Good,Q4_2023,12,2023
31/12/2023,8507,207.36666666666667,83,100,23,99,99,81,133,Good,Q4_2023,12,2023
31/12/2023,10330.4,241.96666666666667,63,98,37,100,100,76,166,Risky,Q4_2023,12,2023
31/12/2023,11270.7,08:24:00,77,100,43,100,100,82,121,Good,Q4_2023,12,2023
31/12/2023,8805,207.71666666666667,78,100,29,100,99,80,140,Good,Q4_2023,12,2023
31/12/2023,8023.7,16:48:00,95,100,50,100,100,90,25,Good,Q4_2023,12,2023
31/12/2023,9513.2,249.68333333333334,89,100,25,99,99,83,101,Good,Q4_2023,12,2023
31/12/2023,8462.7,214.28333333333333,63,99,21,100,100,74,173,Risky,Q4_2023,12,2023
31/12/2023,11048.3,293.23333333333335,88,100,36,99,99,85,83,Good,Q4_2023,12,2023
31/12/2023,9657.4,265.93333333333334,83,100,25,100,99,81,133,Good,Q4_2023,12,2023
31/12/2023,1135.7,20:24:00,96,100,41,98,100,88,39,Good,Q4_2023,12,2023
31/12/2023,172.1,184.91666666666666,98,100,57,98,100,92,15,Good,Q4_2023,12,2023
31/12/2023,0.6,1.0833333333333333,100,100,91,100,100,98,6,Good,Q4_2023,12,2023
31/12/2023,149.9,10.633333333333333,100,100,34,100,100,89,33,Good,Q4_2023,12,2023
31/12/2023,16.9,3.966666666666667,100,100,62,100,100,94,11,Good,Q4_2023,12,2023
31/12/2023,0.3,15:36:00,100,100,0,100,100,83,101,Good,Q4_2023,12,2023
31/12/2023,86.3,10.566666666666666,95,100,45,100,100,89,33,Good,Q4_2023,12,2023
